id_cliente,ano_mes,segmento_cliente,renda_mensal,limite_credito,valor_fatura,pagamento_realizado,atraso_dias,tempo_relacionamento_meses,inadimplente_mes_seguinte,cancelou_cartao_3m
120,2024-06,varejo,6138.34,19683.78,1974.27,1900.01,0,22,0,0
121,2024-01,varejo,1414.91,3254.26,386.97,380.78,0,52,0,1
121,2024-02,varejo,1506.32,3254.26,1078.06,641.85,19,53,1,0
121,2024-03,varejo,1460.96,3254.26,324.90,324.65,0,54,0,0
121,2024-04,varejo,1451.91,3254.26,1557.54,1557.54,0,55,0,0
121,2024-05,varejo,1518.27,3254.26,823.03,615.72,26,56,0,0
121,2024-06,varejo,1434.24,3254.26,721.63,698.63,0,57,0,0
122,2024-01,varejo,2149.94,5117.55,1139.35,1076.72,0,4,0,0
122,2024-02,varejo,2207.83,5117.55,1067.11,1067.11,0,5,0,0
122,2024-03,varejo,2144.09,5117.55,1438.75,1410.17,0,6,0,0
122,2024-04,varejo,2111.23,5117.55,1517.07,1517.07,0,7,0,0
122,2024-05,varejo,2089.14,5117.55,728.24,695.68,0,8,0,0
122,2024-06,varejo,2120.47,5117.55,1681.72,1647.09,0,9,0,0
123,2024-01,varejo,1902.60,6744.78,816.38,604.36,6,24,0,1
123,2024-02,varejo,1856.63,6744.78,731.11,731.11,0,25,0,0
123,2024-03,varejo,1965.63,6744.78,1318.96,1281.22,0,26,0,0
123,2024-04,varejo,1936.81,6744.78,1591.63,1522.20,0,27,0,0
123,2024-05,varejo,1920.49,6744.78,842.00,812.69,0,28,0,0
123,2024-06,varejo,1943.75,6744.78,1408.64,1331.35,0,29,0,0
124,2024-01,varejo,1224.38,2792.41,1180.08,1180.08,0,9,0,0
124,2024-02,varejo,1287.32,2792.41,1156.91,1156.91,0,10,0,1
124,2024-03,varejo,1237.31,2792.41,1052.87,1052.87,0,11,0,1
124,2024-04,varejo,1208.92,2792.41,780.77,511.54,23,12,0,1
124,2024-05,varejo,1153.20,2792.41,385.35,385.35,0,13,0,0
124,2024-06,varejo,1252.39,2792.41,1156.54,1066.23,0,14,0,0
125,2024-01,varejo,2860.96,13657.22,812.07,801.81,0,11,0,1
125,2024-02,varejo,2844.43,13657.22,2499.59,1736.77,15,12,0,0
125,2024-03,varejo,2879.19,13657.22,2783.26,2777.44,0,13,0,0
125,2024-04,varejo,2820.94,13657.22,2696.72,2596.09,0,14,0,0
125,2024-05,varejo,2772.75,13657.22,1617.37,1388.96,6,15,0,0
125,2024-06,varejo,2741.79,13657.22,1744.86,1677.02,0,16,0,0
126,2024-01,varejo,5338.28,16454.68,5466.90,5466.90,0,55,0,1
126,2024-02,varejo,5632.93,16454.68,2230.58,2204.85,0,56,0,1
126,2024-03,varejo,5914.77,16454.68,2693.96,1629.19,23,57,0,0
126,2024-04,varejo,5686.87,16454.68,3220.06,3220.06,0,58,0,0
126,2024-05,varejo,6188.05,16454.68,5736.94,5432.64,0,59,0,0
126,2024-06,varejo,5636.59,16454.68,2178.16,2130.70,0,60,0,0
127,2024-01,varejo,3579.54,11129.39,1930.96,1845.26,0,3,0,0
127,2024-02,varejo,3547.94,11129.39,3516.91,1650.25,27,4,1,0
127,2024-03,varejo,3325.05,11129.39,1895.84,1580.53,8,5,0,0
127,2024-04,varejo,3446.50,11129.39,1935.88,1930.55,0,6,0,0
127,2024-05,varejo,3322.15,11129.39,2896.64,2797.17,0,7,0,0
127,2024-06,varejo,3398.98,11129.39,2263.37,2194.18,0,8,0,0
128,2024-01,varejo,4204.15,15793.13,2038.75,1953.41,0,21,0,1
128,2024-02,varejo,4560.22,15793.13,1854.76,1854.76,0,22,0,0
128,2024-03,varejo,4442.37,15793.13,2089.74,2089.74,0,23,0,0
128,2024-04,varejo,4412.85,15793.13,2909.43,2659.87,0,24,0,0
128,2024-05,varejo,4211.57,15793.13,2705.50,2292.58,13,25,0,0
128,2024-06,varejo,4425.83,15793.13,4300.77,4300.77,0,26,0,0
129,2024-01,varejo,6996.92,25282.79,3593.14,3513.88,0,55,0,0
129,2024-02,varejo,6877.11,25282.79,4808.26,4639.15,0,56,0,0
129,2024-03,varejo,7317.86,25282.79,2709.44,2618.60,0,57,0,1
129,2024-04,varejo,6935.87,25282.79,3594.23,3538.34,0,58,0,1
129,2024-05,varejo,6642.01,25282.79,1662.74,1556.38,0,59,0,1
129,2024-06,varejo,7050.08,25282.79,2921.37,1823.81,25,60,0,0
130,2024-01,varejo,7895.14,15589.55,7223.97,4204.88,23,37,1,0
130,2024-02,varejo,7798.63,15589.55,3834.10,3834.10,0,38,0,0
130,2024-03,varejo,7856.21,15589.55,6162.59,6162.59,0,39,0,0
130,2024-04,varejo,8090.58,15589.55,2158.52,2074.32,0,40,0,0
130,2024-05,varejo,7868.18,15589.55,4642.33,4642.33,0,41,0,0
130,2024-06,varejo,7566.52,15589.55,3459.05,3265.77,0,42,0,0
131,2024-01,varejo,3841.28,9460.37,1841.84,1841.84,0,7,0,1
131,2024-02,varejo,3942.97,9460.37,1664.61,1464.48,7,8,0,0
131,2024-03,varejo,3845.67,9460.37,2822.25,2695.99,0,9,0,0
131,2024-04,varejo,3851.28,9460.37,3600.93,3382.82,0,10,0,0
131,2024-05,varejo,3951.64,9460.37,1467.44,1467.44,0,11,0,0
131,2024-06,varejo,3963.79,9460.37,1467.25,1391.71,0,12,0,0
132,2024-01,premium,8029.87,42901.08,3885.13,3793.24,0,29,0,0
132,2024-02,premium,7861.03,42901.08,6651.00,4974.81,13,30,0,0
132,2024-03,premium,7629.73,42901.08,4483.94,4483.94,0,31,0,0
132,2024-04,premium,8386.53,42901.08,5359.01,3010.80,28,32,1,0
132,2024-05,premium,7984.79,42901.08,5214.73,3824.77,15,33,0,0
132,2024-06,premium,7999.07,42901.08,5881.40,5881.40,0,34,0,0
133,2024-01,varejo,4259.14,8397.78,3563.21,3531.29,0,58,0,0
133,2024-02,varejo,3974.65,8397.78,3593.57,3593.57,0,59,0,0
133,2024-03,varejo,4188.63,8397.78,3708.85,3708.85,0,60,0,0
133,2024-04,varejo,4254.54,8397.78,3539.91,3325.09,0,61,0,0
133,2024-05,varejo,4104.04,8397.78,3394.91,3283.60,0,62,0,0
133,2024-06,varejo,4217.71,8397.78,3757.87,2961.01,8,63,0,0
134,2024-01,varejo,2541.86,10612.41,2783.89,2741.19,0,25,0,0
134,2024-02,varejo,2676.90,10612.41,1614.02,1583.46,0,26,0,0
134,2024-03,varejo,2652.07,10612.41,2727.13,2015.70,16,27,0,1
134,2024-04,varejo,2720.89,10612.41,1742.79,1688.39,0,28,0,1
134,2024-05,varejo,2617.41,10612.41,1369.85,1369.85,0,29,0,1
134,2024-06,varejo,2598.60,10612.41,2800.68,1490.29,27,30,1,0
135,2024-01,varejo,3022.07,11761.54,1882.91,1772.14,0,33,0,0
135,2024-02,varejo,2982.49,11761.54,2069.85,2061.27,0,34,0,0
135,2024-03,varejo,3033.71,11761.54,1249.20,1233.13,0,35,0,0
135,2024-04,varejo,2902.49,11761.54,841.00,841.00,0,36,0,0
135,2024-05,varejo,2963.01,11761.54,2160.95,2136.32,0,37,0,0
135,2024-06,varejo,2896.37,11761.54,1274.32,1274.32,0,38,0,0
136,2024-01,varejo,1782.92,6357.99,1005.90,992.95,0,33,0,1
136,2024-02,varejo,1907.21,6357.99,415.89,415.89,0,34,0,1
136,2024-03,varejo,1898.32,6357.99,929.30,712.34,20,35,0,0
136,2024-04,varejo,1863.01,6357.99,487.35,466.77,0,36,0,0
136,2024-05,varejo,1895.02,6357.99,1876.67,1812.21,0,37,0,0
136,2024-06,varejo,1974.29,6357.99,505.11,314.77,29,38,0,0
137,2024-01,premium,2618.82,9557.99,1947.45,1933.23,0,40,0,1
137,2024-02,premium,2587.86,9557.99,528.37,528.37,0,41,0,1
137,2024-03,premium,2658.19,9557.99,2636.10,1453.17,21,42,1,0
137,2024-04,premium,2640.89,9557.99,1209.15,1209.15,0,43,0,0
137,2024-05,premium,2621.73,9557.99,1417.10,1402.79,0,44,0,0
137,2024-06,premium,2622.91,9557.99,1777.20,1777.20,0,45,0,0
138,2024-01,varejo,3405.19,17131.08,2512.41,2512.41,0,13,0,0
138,2024-02,varejo,3364.98,17131.08,2775.68,2736.34,0,14,0,0
138,2024-03,varejo,3458.77,17131.08,2046.78,1466.84,17,15,0,0
138,2024-04,varejo,3413.30,17131.08,1829.61,1329.72,14,16,0,0
138,2024-05,varejo,3268.79,17131.08,664.07,451.82,14,17,0,0
138,2024-06,varejo,3312.19,17131.08,2005.24,1932.71,0,18,0,0
139,2024-01,premium,5813.38,32070.89,3397.11,3385.84,0,50,0,0
139,2024-02,premium,6093.91,32070.89,2048.34,2048.34,0,51,0,1
139,2024-03,premium,6032.51,32070.89,3204.06,3204.06,0,52,0,1
139,2024-04,premium,5995.27,32070.89,4055.39,2927.20,10,53,0,1
139,2024-05,premium,6142.12,32070.89,1616.93,1212.59,11,54,0,0
139,2024-06,premium,5983.64,32070.89,2332.83,2315.50,0,55,0,0
140,2024-01,varejo,8944.87,28760.28,4139.17,4042.30,0,59,0,1
140,2024-02,varejo,9804.73,28760.28,6669.27,3559.88,30,60,1,0
140,2024-03,varejo,9416.15,28760.28,2061.33,1985.72,0,61,0,0
140,2024-04,varejo,9439.43,28760.28,4253.32,4104.03,0,62,0,0
140,2024-05,varejo,9314.20,28760.28,8418.08,8418.08,0,63,0,0
140,2024-06,varejo,9827.65,28760.28,10385.86,10385.86,0,64,0,0
141,2024-01,varejo,2015.00,6593.47,640.55,632.56,0,11,0,0
141,2024-02,varejo,1959.67,6593.47,627.01,359.58,24,12,1,0
141,2024-03,varejo,1987.95,6593.47,1013.73,945.94,0,13,0,0
141,2024-04,varejo,2042.33,6593.47,1306.20,1276.37,0,14,0,0
141,2024-05,varejo,1989.66,6593.47,1179.13,1179.13,0,15,0,0
141,2024-06,varejo,1996.99,6593.47,1640.60,1157.72,20,16,0,0
142,2024-01,varejo,5072.10,14457.99,2243.04,2134.44,0,49,0,1
142,2024-02,varejo,4824.60,14457.99,2535.12,2380.68,0,50,0,0
142,2024-03,varejo,4665.36,14457.99,1918.18,1852.34,0,51,0,0
142,2024-04,varejo,4790.22,14457.99,2645.36,2645.36,0,52,0,0
142,2024-05,varejo,5073.11,14457.99,4917.02,4917.02,0,53,0,0
142,2024-06,varejo,4771.39,14457.99,1217.48,1183.96,0,54,0,0
143,2024-01,premium,2315.51,9318.25,1391.43,1309.27,0,49,0,1
143,2024-02,premium,2321.73,9318.25,917.12,917.12,0,50,0,1
143,2024-03,premium,2327.61,9318.25,1460.52,1433.31,0,51,0,0
143,2024-04,premium,2455.26,9318.25,1899.13,1835.94,0,52,0,0
143,2024-05,premium,2445.87,9318.25,2400.40,1859.89,7,53,0,0
143,2024-06,premium,2408.70,9318.25,1376.02,1334.07,0,54,0,0
144,2024-01,varejo,4833.25,24003.73,1424.05,1415.07,0,45,0,1
144,2024-02,varejo,5018.40,24003.73,4394.28,4271.67,0,46,0,1
144,2024-03,varejo,5124.92,24003.73,3988.54,3898.19,0,47,0,0
144,2024-04,varejo,4880.84,24003.73,4441.62,4201.44,0,48,0,0
144,2024-05,varejo,5102.60,24003.73,2509.81,2372.49,0,49,0,0
144,2024-06,varejo,4820.46,24003.73,5100.59,5100.59,0,50,0,0
145,2024-01,varejo,3891.83,10912.82,3446.64,3254.71,0,24,0,0
145,2024-02,varejo,3687.20,10912.82,1761.21,1297.81,15,25,0,0
145,2024-03,varejo,3703.32,10912.82,831.04,831.04,0,26,0,0
145,2024-04,varejo,3910.60,10912.82,3347.38,3200.25,0,27,0,0
145,2024-05,varejo,3690.06,10912.82,1882.18,1882.18,0,28,0,0
145,2024-06,varejo,3681.27,10912.82,1329.73,1329.73,0,29,0,0
146,2024-01,varejo,1596.04,5321.17,1398.93,853.82,8,29,0,0
146,2024-02,varejo,1577.34,5321.17,1085.48,1056.75,0,30,0,0
146,2024-03,varejo,1548.75,5321.17,924.28,892.41,0,31,0,0
146,2024-04,varejo,1587.19,5321.17,1701.16,899.46,19,32,1,0
146,2024-05,varejo,1666.26,5321.17,959.79,959.79,0,33,0,0
146,2024-06,varejo,1494.31,5321.17,990.20,985.52,0,34,0,0
147,2024-01,varejo,6043.63,36404.07,6140.44,5731.73,0,50,0,1
147,2024-02,varejo,6722.55,36404.07,6992.07,6837.44,0,51,0,1
147,2024-03,varejo,6139.58,36404.07,2664.81,2627.03,0,52,0,0
147,2024-04,varejo,5951.48,36404.07,1964.11,1964.11,0,53,0,0
147,2024-05,varejo,5844.07,36404.07,4652.52,4573.60,0,54,0,0
147,2024-06,varejo,6382.35,36404.07,5280.49,3354.39,8,55,0,0
148,2024-01,varejo,3093.75,6486.00,2553.40,2454.25,0,11,0,0
148,2024-02,varejo,2904.99,6486.00,2168.93,2078.51,0,12,0,1
148,2024-03,varejo,2990.94,6486.00,1724.80,1724.80,0,13,0,1
148,2024-04,varejo,2828.45,6486.00,1039.36,1021.61,0,14,0,1
148,2024-05,varejo,2939.35,6486.00,942.46,936.83,0,15,0,0
148,2024-06,varejo,2995.96,6486.00,2088.42,2073.50,0,16,0,0
149,2024-01,varejo,3159.41,11770.75,1836.00,620.37,30,50,1,1
149,2024-02,varejo,3108.05,11770.75,2775.35,2658.42,0,51,0,0
149,2024-03,varejo,3037.94,11770.75,3277.35,3057.31,0,52,0,0
149,2024-04,varejo,2951.94,11770.75,2107.54,1319.74,22,53,0,0
149,2024-05,varejo,3196.56,11770.75,883.54,870.51,0,54,0,0
149,2024-06,varejo,3052.04,11770.75,3067.72,2712.30,0,55,0,0
150,2024-01,varejo,2338.04,11354.56,1549.76,953.78,19,55,0,1
150,2024-02,varejo,2340.66,11354.56,2028.87,1977.46,0,56,0,0
150,2024-03,varejo,2315.84,11354.56,2284.42,2284.42,0,57,0,0
150,2024-04,varejo,2384.85,11354.56,977.92,970.76,0,58,0,0
150,2024-05,varejo,2376.06,11354.56,1565.64,1565.64,0,59,0,0
150,2024-06,varejo,2322.37,11354.56,2188.57,2135.65,0,60,0,0
151,2024-01,premium,2901.53,7503.45,1863.60,1733.09,0,41,0,0
151,2024-02,premium,2844.68,7503.45,2075.94,2075.94,0,42,0,0
151,2024-03,premium,2836.85,7503.45,1344.10,1344.10,0,43,0,0
151,2024-04,premium,2792.37,7503.45,2801.95,2801.95,0,44,0,0
151,2024-05,premium,2601.60,7503.45,1553.35,1107.68,24,45,0,0
151,2024-06,premium,2896.89,7503.45,1884.30,1777.93,0,46,0,0
152,2024-01,premium,4832.74,10847.24,2311.53,2265.74,0,22,0,0
152,2024-02,premium,5075.45,10847.24,3397.69,3327.37,0,23,0,0
152,2024-03,premium,4881.83,10847.24,3401.17,3401.17,0,24,0,0
152,2024-04,premium,4816.72,10847.24,3072.09,3072.09,0,25,0,0
152,2024-05,premium,4744.45,10847.24,1906.01,1856.69,0,26,0,0
152,2024-06,premium,4829.01,10847.24,1283.04,703.70,20,27,1,0
153,2024-01,varejo,3491.50,9289.38,1275.66,1250.04,0,34,0,1
153,2024-02,varejo,3563.97,9289.38,1426.40,1358.51,0,35,0,1
153,2024-03,varejo,3701.60,9289.38,2598.62,1447.41,26,36,1,1
153,2024-04,varejo,3496.41,9289.38,2486.76,2394.40,0,37,0,0
153,2024-05,varejo,3708.28,9289.38,2053.54,1897.74,0,38,0,0
153,2024-06,varejo,3655.98,9289.38,1067.68,1018.17,0,39,0,0
154,2024-01,varejo,4656.48,26755.70,3445.87,2097.06,18,5,0,0
154,2024-02,varejo,4715.42,26755.70,5013.58,3882.49,5,6,0,1
154,2024-03,varejo,4538.08,26755.70,1174.76,1094.88,0,7,0,1
154,2024-04,varejo,4821.81,26755.70,3947.51,2764.03,22,8,0,1
154,2024-05,varejo,4770.61,26755.70,2274.31,2247.48,0,9,0,0
154,2024-06,varejo,4729.79,26755.70,2863.60,2863.60,0,10,0,0
155,2024-01,varejo,4572.15,9764.49,4772.31,2635.38,23,56,1,0
155,2024-02,varejo,4920.60,9764.49,3742.46,2498.53,6,57,0,0
155,2024-03,varejo,4644.25,9764.49,3324.55,2110.67,30,58,0,0
155,2024-04,varejo,4895.62,9764.49,4360.98,4174.44,0,59,0,0
155,2024-05,varejo,4792.22,9764.49,3540.19,3365.41,0,60,0,0
155,2024-06,varejo,4893.50,9764.49,2012.10,1902.88,0,61,0,0
156,2024-01,varejo,7444.82,21315.21,4671.61,4671.61,0,22,0,1
156,2024-02,varejo,8032.13,21315.21,8801.50,5993.72,19,23,0,1
156,2024-03,varejo,7771.24,21315.21,2708.77,2707.71,0,24,0,1
156,2024-04,varejo,7500.58,21315.21,1888.99,1376.74,10,25,0,0
156,2024-05,varejo,7599.66,21315.21,6464.17,6108.26,0,26,0,0
156,2024-06,varejo,7911.05,21315.21,1632.52,1632.52,0,27,0,0
157,2024-01,varejo,3262.73,7161.62,2237.39,2180.58,0,6,0,0
157,2024-02,varejo,3366.66,7161.62,3427.41,3424.09,0,7,0,0
157,2024-03,varejo,3380.17,7161.62,2473.75,2473.75,0,8,0,0
157,2024-04,varejo,3361.98,7161.62,1851.56,1802.30,0,9,0,0
157,2024-05,varejo,3352.26,7161.62,1884.34,1846.69,0,10,0,0
157,2024-06,varejo,3305.98,7161.62,2101.55,2101.55,0,11,0,0
158,2024-01,varejo,2066.40,4668.77,1505.71,1481.16,0,48,0,1
158,2024-02,varejo,1901.00,4668.77,563.97,299.02,30,49,1,1
158,2024-03,varejo,1964.36,4668.77,469.21,454.64,0,50,0,0
158,2024-04,varejo,1988.01,4668.77,1618.65,1583.39,0,51,0,0
158,2024-05,varejo,1914.67,4668.77,1991.17,1991.17,0,52,0,0
158,2024-06,varejo,1886.05,4668.77,1125.86,1107.00,0,53,0,0
159,2024-01,varejo,7015.89,30559.08,7135.43,7135.43,0,40,0,0
159,2024-02,varejo,7141.55,30559.08,4588.23,4525.58,0,41,0,1
159,2024-03,varejo,6831.47,30559.08,1944.33,1350.90,29,42,0,1
159,2024-04,varejo,6854.88,30559.08,1689.19,1655.99,0,43,0,1
159,2024-05,varejo,6746.60,30559.08,3279.81,3078.90,0,44,0,0
159,2024-06,varejo,6932.34,30559.08,5536.54,5536.54,0,45,0,0
160,2024-01,premium,3354.76,10053.81,2885.51,2760.74,0,38,0,0
160,2024-02,premium,3485.97,10053.81,2368.12,2281.37,0,39,0,0
160,2024-03,premium,3432.21,10053.81,1380.28,1321.41,0,40,0,0
160,2024-04,premium,3215.50,10053.81,2173.18,1788.15,22,41,0,0
160,2024-05,premium,3329.24,10053.81,3555.88,3548.04,0,42,0,0
160,2024-06,premium,3385.75,10053.81,3123.41,1721.58,20,43,1,0
161,2024-01,varejo,6938.18,29868.57,1412.33,1349.27,0,6,0,0
161,2024-02,varejo,6554.48,29868.57,3070.31,2931.73,0,7,0,0
161,2024-03,varejo,7002.01,29868.57,2406.75,2406.75,0,8,0,0
161,2024-04,varejo,7363.89,29868.57,6424.00,3852.76,25,9,1,0
161,2024-05,varejo,7077.02,29868.57,6126.03,6126.03,0,10,0,0
161,2024-06,varejo,7407.46,29868.57,4128.90,1722.13,23,11,1,0
162,2024-01,premium,4905.20,21128.74,1597.67,1510.73,0,45,0,0
162,2024-02,premium,4935.66,21128.74,4679.99,3616.92,9,46,0,1
162,2024-03,premium,4879.02,21128.74,4865.11,3815.15,5,47,0,1
162,2024-04,premium,4929.45,21128.74,1421.76,1421.76,0,48,0,1
162,2024-05,premium,4895.80,21128.74,3422.24,3199.65,0,49,0,0
162,2024-06,premium,4598.83,21128.74,4609.54,4456.49,0,50,0,0
163,2024-01,varejo,3597.64,20220.69,3262.78,3159.57,0,39,0,1
163,2024-02,varejo,3707.13,20220.69,1054.70,1035.95,0,40,0,1
163,2024-03,varejo,3808.96,20220.69,2949.92,2874.29,0,41,0,0
163,2024-04,varejo,3631.13,20220.69,3135.77,1999.60,8,42,0,0
163,2024-05,varejo,3797.43,20220.69,869.47,855.15,0,43,0,0
163,2024-06,varejo,3523.93,20220.69,1506.98,929.17,9,44,0,0
164,2024-01,varejo,4613.14,9614.45,4814.30,4786.38,0,48,0,0
164,2024-02,varejo,4538.78,9614.45,1501.49,1474.93,0,49,0,0
164,2024-03,varejo,4848.92,9614.45,4246.82,4246.82,0,50,0,0
164,2024-04,varejo,4813.65,9614.45,1493.27,1432.15,0,51,0,0
164,2024-05,varejo,4797.49,9614.45,1128.69,802.23,29,52,0,0
164,2024-06,varejo,5046.46,9614.45,3273.03,3220.15,0,53,0,0
165,2024-01,varejo,10120.54,57437.21,6102.46,5944.00,0,50,0,1
165,2024-02,varejo,10146.85,57437.21,7394.50,7161.50,0,51,0,1
165,2024-03,varejo,10982.21,57437.21,4332.32,4328.39,0,52,0,1
165,2024-04,varejo,11393.53,57437.21,12171.10,11839.79,0,53,0,0
165,2024-05,varejo,10776.42,57437.21,6565.33,6404.83,0,54,0,0
165,2024-06,varejo,10368.77,57437.21,6736.79,6602.12,0,55,0,0
166,2024-01,varejo,11623.37,50583.27,9201.90,8871.95,0,15,0,1
166,2024-02,varejo,11535.86,50583.27,4846.14,4846.14,0,16,0,0
166,2024-03,varejo,10800.70,50583.27,4870.04,4870.04,0,17,0,0
166,2024-04,varejo,11234.28,50583.27,5085.20,4953.30,0,18,0,0
166,2024-05,varejo,11217.00,50583.27,2840.04,1792.88,26,19,0,0
166,2024-06,varejo,11408.48,50583.27,7791.52,7407.94,0,20,0,0
167,2024-01,premium,4152.83,10978.21,3635.17,3361.95,0,15,0,0
167,2024-02,premium,4047.40,10978.21,1797.75,1717.01,0,16,0,0
167,2024-03,premium,3986.21,10978.21,1578.53,1504.45,0,17,0,0
167,2024-04,premium,4226.80,10978.21,1292.07,762.21,12,18,1,0
167,2024-05,premium,4001.76,10978.21,3919.39,3919.39,0,19,0,0
167,2024-06,premium,4157.52,10978.21,1473.90,1438.60,0,20,0,0
168,2024-01,premium,4360.52,22065.41,2979.71,2839.37,0,55,0,0
168,2024-02,premium,4200.14,22065.41,3655.77,3648.96,0,56,0,0
168,2024-03,premium,4633.10,22065.41,2674.73,2674.73,0,57,0,0
168,2024-04,premium,4387.64,22065.41,3263.14,1836.09,24,58,1,0
168,2024-05,premium,4422.35,22065.41,1749.49,1737.41,0,59,0,0
168,2024-06,premium,4202.82,22065.41,913.85,898.53,0,60,0,0
169,2024-01,varejo,6728.59,37146.63,6370.91,6370.91,0,33,0,0
169,2024-02,varejo,6895.30,37146.63,6494.95,4843.52,10,34,0,1
169,2024-03,varejo,6493.23,37146.63,2685.53,2604.14,0,35,0,1
169,2024-04,varejo,6837.29,37146.63,6849.49,6798.55,0,36,0,1
169,2024-05,varejo,6552.23,37146.63,5423.89,5120.02,0,37,0,0
169,2024-06,varejo,6834.97,37146.63,2629.23,2618.28,0,38,0,0
170,2024-01,premium,2689.22,7906.97,615.12,615.12,0,27,0,1
170,2024-02,premium,2557.70,7906.97,1272.87,1261.27,0,28,0,0
170,2024-03,premium,2644.78,7906.97,2831.24,1885.44,18,29,0,0
170,2024-04,premium,2594.99,7906.97,2252.35,2252.35,0,30,0,0
170,2024-05,premium,2700.39,7906.97,2915.27,2839.27,0,31,0,0
170,2024-06,premium,2611.42,7906.97,1462.47,1401.43,0,32,0,0
171,2024-01,varejo,4674.21,26814.18,2303.19,1197.74,27,19,1,0
171,2024-02,varejo,4526.36,26814.18,4880.39,4693.72,0,20,0,0
171,2024-03,varejo,4814.52,26814.18,3252.83,3115.69,0,21,0,0
171,2024-04,varejo,4310.79,26814.18,1239.63,1239.63,0,22,0,0
171,2024-05,varejo,4794.87,26814.18,3933.87,3924.12,0,23,0,0
171,2024-06,varejo,4670.40,26814.18,3127.84,3031.70,0,24,0,0
172,2024-01,varejo,4042.75,15075.11,3782.94,3782.94,0,39,0,0
172,2024-02,varejo,3829.57,15075.11,2692.88,2692.88,0,40,0,0
172,2024-03,varejo,4086.30,15075.11,2127.07,2119.01,0,41,0,0
172,2024-04,varejo,3918.35,15075.11,2379.93,2379.93,0,42,0,0
172,2024-05,varejo,3891.71,15075.11,4206.13,4140.10,0,43,0,0
172,2024-06,varejo,3854.82,15075.11,3025.14,3025.14,0,44,0,0
173,2024-01,varejo,4907.60,20655.08,1538.69,1507.18,0,45,0,1
173,2024-02,varejo,4735.97,20655.08,4386.13,4386.13,0,46,0,1
173,2024-03,varejo,4489.16,20655.08,1968.22,1933.46,0,47,0,1
173,2024-04,varejo,4702.51,20655.08,3566.59,3544.42,0,48,0,0
173,2024-05,varejo,4732.91,20655.08,1822.77,1765.83,0,49,0,0
173,2024-06,varejo,4863.64,20655.08,2746.99,2681.15,0,50,0,0
174,2024-01,premium,2506.59,15659.58,561.83,309.52,21,3,1,1
174,2024-02,premium,2556.37,15659.58,2045.35,1485.58,7,4,0,0
174,2024-03,premium,2492.87,15659.58,2149.61,1995.35,0,5,0,0
174,2024-04,premium,2535.05,15659.58,1733.67,1656.55,0,6,0,0
174,2024-05,premium,2658.30,15659.58,2617.21,2600.90,0,7,0,0
174,2024-06,premium,2596.85,15659.58,1133.80,1102.32,0,8,0,0
175,2024-01,varejo,1822.66,6226.20,1803.17,1737.83,0,34,0,0
175,2024-02,varejo,1859.15,6226.20,1836.25,1452.09,17,35,0,0
175,2024-03,varejo,1784.45,6226.20,1930.51,1881.86,0,36,0,0
175,2024-04,varejo,1921.16,6226.20,1430.97,1410.34,0,37,0,0
175,2024-05,varejo,1865.94,6226.20,1397.47,724.14,17,38,1,0
175,2024-06,varejo,1810.50,6226.20,410.44,407.88,0,39,0,0
176,2024-01,varejo,1447.31,7452.38,850.76,779.53,0,59,0,0
176,2024-02,varejo,1424.52,7452.38,1353.56,1321.98,0,60,0,0
176,2024-03,varejo,1440.75,7452.38,1288.93,636.62,25,61,1,0
176,2024-04,varejo,1442.00,7452.38,1367.79,1276.84,0,62,0,0
176,2024-05,varejo,1394.53,7452.38,574.55,542.91,0,63,0,0
176,2024-06,varejo,1447.35,7452.38,898.96,895.08,0,64,0,0
177,2024-01,varejo,2277.07,7489.42,2355.63,2248.95,0,18,0,0
177,2024-02,varejo,2217.80,7489.42,2050.71,1960.82,0,19,0,0
177,2024-03,varejo,2308.41,7489.42,2116.30,2067.72,0,20,0,0
177,2024-04,varejo,2347.16,7489.42,860.10,834.59,0,21,0,0
177,2024-05,varejo,2322.55,7489.42,1984.54,1641.01,11,22,0,0
177,2024-06,varejo,2351.95,7489.42,2082.89,2082.89,0,23,0,0
178,2024-01,premium,3225.69,16527.24,3319.77,3319.77,0,19,0,1
178,2024-02,premium,3314.52,16527.24,3349.03,2261.02,18,20,0,1
178,2024-03,premium,3020.30,16527.24,2849.12,2849.12,0,21,0,0
178,2024-04,premium,3228.20,16527.24,2718.94,1785.85,13,22,0,0
178,2024-05,premium,3137.14,16527.24,2934.61,2702.80,0,23,0,0
178,2024-06,premium,3189.86,16527.24,2641.55,2589.24,0,24,0,0
179,2024-01,premium,3529.15,15210.26,3415.62,3284.57,0,53,0,0
179,2024-02,premium,3529.01,15210.26,3311.64,3182.09,0,54,0,0
179,2024-03,premium,3355.16,15210.26,2520.92,2465.46,0,55,0,0
179,2024-04,premium,3473.26,15210.26,3231.10,3076.52,0,56,0,0
179,2024-05,premium,3493.24,15210.26,1459.11,773.47,23,57,1,0
179,2024-06,premium,3337.49,15210.26,1150.26,1081.98,0,58,0,0
180,2024-01,varejo,10158.64,30193.48,11051.87,10385.05,0,6,0,0
180,2024-02,varejo,10063.33,30193.48,8879.30,8879.30,0,7,0,0
180,2024-03,varejo,10881.42,30193.48,5926.45,5721.48,0,8,0,0
180,2024-04,varejo,10647.65,30193.48,10108.79,9956.33,0,9,0,0
180,2024-05,varejo,10831.82,30193.48,6957.37,6478.06,0,10,0,0
180,2024-06,varejo,10860.35,30193.48,6070.64,5962.36,0,11,0,0
